+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
--,0-0,0,0,0,0-0,0-0,0,T.  Kinsey,0,0,0,0,0,0,"December 22, 2006",261222003,0,Grizzlies,SG
--,0-2,0,0,1,1-5,0-0,22,E.  Jones,0,3,2,1,1,0,"December 22, 2006",261222003,0,Grizzlies,SG
,,,,,,,Did not play,J.  Tsakalidis,,,,,,,"December 22, 2006",261222003,0,Grizzlies,C
--,0-0,0,0,2,6-13,2-3,27,H.  Armstrong,3,3,14,5,2,1,"December 22, 2006",261222003,1,Hornets,PF
--,0-0,0,0,9,7-12,3-5,45,D.  Mason,3,2,17,12,1,5,"December 22, 2006",261222003,1,Hornets,SF
--,2-5,0,1,3,5-9,0-0,40,R.  Butler,0,2,12,3,0,0,"December 22, 2006",261222003,1,Hornets,SF
--,0-0,1,1,7,2-5,2-4,27,T.  Chandler,10,6,6,17,1,2,"December 22, 2006",261222003,1,Hornets,C
--,1-4,14,0,1,3-12,8-11,48,C.  Paul,0,1,15,1,0,3,"December 22, 2006",261222003,1,Hornets,PG
--,0-0,0,0,0,0-0,0-0,0,D.  West,0,0,0,0,0,0,"December 22, 2006",261222003,0,Hornets,PF
--,0-2,0,1,2,0-2,0-0,9,L.  Johnson,0,3,0,2,0,0,"December 22, 2006",261222003,0,Hornets,PF
--,0-0,3,0,8,8-18,3-4,28,M.  Jackson,2,1,19,10,2,1,"December 22, 2006",261222003,0,Hornets,PF
--,0-0,0,0,1,0-0,0-0,4,C.  Simmons,1,1,0,2,0,0,"December 22, 2006",261222003,0,Hornets,SF
--,0-0,0,0,0,0-0,0-0,0,P.  Stojakovic,0,0,0,0,0,0,"December 22, 2006",261222003,0,Hornets,SF
--,3-3,2,0,3,6-9,2-2,28,J.  Pargo,0,2,17,3,0,1,"December 22, 2006",261222003,0,Hornets,PG
--,0-0,0,0,0,0-0,0-0,0,B.  Jackson,0,0,0,0,0,0,"December 22, 2006",261222003,0,Hornets,PG
--,0-4,0,0,2,0-4,0-0,10,D.  Brown,0,2,0,2,0,1,"December 22, 2006",261222003,0,Hornets,SG
,,,,,,,Did not play,B.  Bass,,,,,,,"December 22, 2006",261222003,0,Hornets,PF
,,,,,,,Did not play,M.  Vieira,,,,,,,"December 22, 2006",261222003,0,Hornets,SF
--,0-0,5,0,9,7-17,10-12,39,C.  Boozer,2,2,24,11,2,5,"December 23, 2006",261223029,1,Jazz,PF
--,1-2,4,0,2,2-4,2-2,29,A.  Kirilenko,1,1,7,3,0,2,"December 23, 2006",261223029,1,Jazz,SF
--,1-5,0,0,6,6-14,7-8,32,M.  Okur,3,2,20,9,0,1,"December 23, 2006",261223029,1,Jazz,C
--,1-3,3,0,1,2-7,6-6,36,D.  Fisher,1,3,11,2,1,0,"December 23, 2006",261223029,1,Jazz,PG
--,0-2,9,0,2,6-14,5-5,35,D.  Williams,0,5,17,2,1,3,"December 23, 2006",261223029,1,Jazz,PG
--,0-0,0,0,2,1-2,0-0,7,P.  Millsap,1,3,2,3,0,0,"December 23, 2006",261223029,0,Jazz,PF
--,0-0,0,0,0,0-0,0-0,0,R.  Powell,0,0,0,0,0,0,"December 23, 2006",261223029,0,Jazz,SF
--,0-0,0,0,0,5-6,0-0,23,R.  Brewer,1,2,10,1,3,0,"December 23, 2006",261223029,0,Jazz,SF
--,0-0,0,0,0,0-0,0-0,0,C.  Miles,0,0,0,0,0,0,"December 23, 2006",261223029,0,Jazz,SF
--,0-1,1,0,4,3-10,1-2,26,M.  Harpring,3,2,7,7,1,1,"December 23, 2006",261223029,0,Jazz,SF
--,0-0,2,0,1,1-2,0-0,13,J.  Collins,2,0,2,3,1,0,"December 23, 2006",261223029,0,Jazz,C
,,,,,,,Did not play,R.  Araujo,,,,,,,"December 23, 2006",261223029,0,Jazz,C
,,,,,,,Did not play,D.  Brown,,,,,,,"December 23, 2006",261223029,0,Jazz,PG
,,,,,,,Did not play,G.  Giricek,,,,,,,"December 23, 2006",261223029,0,Jazz,SG
--,0-0,0,2,3,1-1,1-3,18,A.  Johnson,1,4,3,4,2,0,"December 23, 2006",261223029,1,Grizzlies,SF
--,2-2,2,2,2,4-6,2-2,26,P.  Gasol,0,3,12,2,0,4,"December 23, 2006",261223029,1,Grizzlies,C
--,1-3,6,0,2,3-5,1-1,28,D.  Stoudamire,1,3,8,3,0,0,"December 23, 2006",261223029,1,Grizzlies,PG
--,6-13,2,0,3,10-20,2-2,42,M.  Miller,2,2,28,5,1,3,"December 23, 2006",261223029,1,Grizzlies,SG
--,0-0,1,3,2,6-10,2-2,40,D.  Jones,0,3,14,2,1,3,"December 23, 2006",261223029,1,Grizzlies,SG
--,0-3,0,0,2,1-4,2-2,5,B.  Cardinal,0,1,4,2,1,0,"December 23, 2006",261223029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,L.  Roberts,0,0,0,0,0,0,"December 23, 2006",261223029,0,Grizzlies,PF
--,0-0,0,1,2,1-3,8-8,28,H.  Warrick,1,3,10,3,0,2,"December 23, 2006",261223029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,S.  Swift,0,0,0,0,0,0,"December 23, 2006",261223029,0,Grizzlies,PF
--,0-0,1,2,1,2-6,4-4,18,R.  Gay,1,3,8,2,0,3,"December 23, 2006",261223029,0,Grizzlies,SF
--,0-0,0,0,0,0-0,0-0,1,J.  Tsakalidis,0,1,0,0,0,1,"December 23, 2006",261223029,0,Grizzlies,C
--,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,0,0,0,"December 23, 2006",261223029,0,Grizzlies,PG
--,1-2,4,0,2,1-3,5-6,20,C.  Atkins,0,1,8,2,0,0,"December 23, 2006",261223029,0,Grizzlies,PG
--,0-3,1,0,2,1-5,0-0,13,E.  Jones,1,3,2,3,1,2,"December 23, 2006",261223029,0,Grizzlies,SG
,,,,,,,Did not play,T.  Kinsey,,,,,,,"December 23, 2006",261223029,0,Grizzlies,SG
--,0-0,1,1,6,7-10,9-10,25,A.  Johnson,4,5,23,10,0,3,"December 26, 2006",261226027,1,Grizzlies,SF
--,0-0,5,1,3,5-9,3-5,23,P.  Gasol,2,2,13,5,0,3,"December 26, 2006",261226027,1,Grizzlies,C
--,1-3,4,0,0,3-6,1-1,23,D.  Stoudamire,0,2,8,0,1,0,"December 26, 2006",261226027,1,Grizzlies,PG
--,2-5,5,1,5,3-8,1-2,32,M.  Miller,0,0,9,5,0,5,"December 26, 2006",261226027,1,Grizzlies,SG
--,0-1,2,0,0,3-8,4-4,30,D.  Jones,1,3,10,1,2,2,"December 26, 2006",261226027,1,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,0,L.  Roberts,0,0,0,0,0,0,"December 26, 2006",261226027,0,Grizzlies,PF
--,0-0,1,1,4,3-7,5-6,28,H.  Warrick,1,2,11,5,0,3,"December 26, 2006",261226027,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,S.  Swift,0,0,0,0,0,0,"December 26, 2006",261226027,0,Grizzlies,PF
--,0-1,2,0,6,2-8,0-0,25,R.  Gay,1,3,4,7,0,5,"December 26, 2006",261226027,0,Grizzlies,SF
--,0-0,0,3,1,2-3,2-2,19,J.  Tsakalidis,2,2,6,3,2,0,"December 26, 2006",261226027,0,Grizzlies,C
--,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,0,0,0,"December 26, 2006",261226027,0,Grizzlies,PG
--,0-2,0,0,2,4-10,7-7,19,C.  Atkins,1,4,15,3,1,3,"December 26, 2006",261226027,0,Grizzlies,PG
--,0-0,1,0,3,1-2,0-0,13,T.  Kinsey,0,0,2,3,1,1,"December 26, 2006",261226027,0,Grizzlies,SG
--,0-0,0,0,1,0-0,0-0,3,E.  Jones,0,0,0,1,0,0,"December 26, 2006",261226027,0,Grizzlies,SG
,,,,,,,Did not play,B.  Cardinal,,,,,,,"December 26, 2006",261226027,0,Grizzlies,PF
--,4-5,1,0,7,10-19,2-2,33,A.  Jamison,2,4,26,9,3,1,"December 26, 2006",261226027,1,Wizards,PF
--,1-1,6,0,5,8-16,2-2,42,C.  Butler,0,3,19,5,6,3,"December 26, 2006",261226027,1,Wizards,SF
--,0-0,2,1,5,5-9,5-6,33,B.  Haywood,4,4,15,9,1,3,"December 26, 2006",261226027,1,Wizards,C
--,3-5,7,0,0,9-13,10-10,33,G.  Arenas,0,2,31,0,0,3,"December 26, 2006",261226027,1,Wizards,PG
--,2-2,2,0,3,6-9,0-2,26,D.  Stevenson,1,1,14,4,0,0,"December 26, 2006",261226027,1,Wizards,SG
--,0-0,0,0,0,0-0,0-0,0,M.  Ruffin,0,0,0,0,0,0,"December 26, 2006",261226027,0,Wizards,PF
--,0-0,0,0,0,0-0,0-0,0,D.  Songaila,0,0,0,0,0,0,"December 26, 2006",261226027,0,Wizards,PF
--,0-1,0,0,1,0-7,0-0,20,J.  Hayes,1,4,0,2,0,1,"December 26, 2006",261226027,0,Wizards,SF
--,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,0,0,0,"December 26, 2006",261226027,0,Wizards,C
--,0-1,1,2,2,3-5,0-0,10,C.  Booth,1,4,6,3,1,3,"December 26, 2006",261226027,0,Wizards,C
--,0-0,0,0,0,0-0,0-0,1,A.  Blatche,0,0,0,0,0,0,"December 26, 2006",261226027,0,Wizards,C
--,0-0,4,1,2,0-1,1-2,26,A.  Daniels,0,0,1,2,2,0,"December 26, 2006",261226027,0,Wizards,PG
--,0-1,1,1,0,1-6,0-0,9,D.  Taylor,0,1,2,0,0,0,"December 26, 2006",261226027,0,Wizards,PG
--,0-2,0,0,0,1-3,0-0,6,R.  Mason J,0,2,2,0,0,0,"December 26, 2006",261226027,0,Wizards,SG
,,,,,,,Did not play,J.  Lang,,,,,,,"December 26, 2006",261226027,0,Wizards,C
--,0-0,0,2,7,0-4,2-2,29,B.  Skinner,4,5,2,11,0,2,"December 27, 2006",261227029,1,Bucks,PF
--,0-0,3,0,3,10-13,0-2,29,A.  Bogut,4,2,20,7,0,2,"December 27, 2006",261227029,1,Bucks,C
--,2-2,6,0,1,7-12,2-3,39,M.  Williams,0,2,18,1,2,2,"December 27, 2006",261227029,1,Bucks,PG
--,3-7,4,0,3,6-17,5-6,32,M.  Redd,2,0,20,5,1,1,"December 27, 2006",261227029,1,Bucks,SG
--,3-4,6,0,3,3-9,2-2,41,C.  Bell,1,4,11,4,3,0,"December 27, 2006",261227029,1,Bucks,SG
--,0-1,5,0,3,8-12,3-3,22,R.  Patterson,3,2,19,6,0,1,"December 27, 2006",261227029,0,Bucks,PF
--,0-0,0,0,0,1-2,1-1,4,E.  Ilyasova,0,2,3,0,0,0,"December 27, 2006",261227029,0,Bucks,PF
--,0-1,1,0,6,3-8,0-0,22,C.  Villanueva,1,2,6,7,1,2,"December 27, 2006",261227029,0,Bucks,PF
--,0-0,0,0,0,2-3,0-0,3,D.  Markota,1,0,4,1,0,0,"December 27, 2006",261227029,0,Bucks,PF
--,1-1,2,0,1,2-3,0-0,9,D.  Noel,0,0,5,1,0,0,"December 27, 2006",261227029,0,Bucks,SF
--,0-0,0,0,0,0-0,0-0,0,B.  Simmons,0,0,0,0,0,0,"December 27, 2006",261227029,0,Bucks,SF
--,0-0,0,0,1,2-5,0-0,7,D.  Gadzuric,1,1,4,2,0,0,"December 27, 2006",261227029,0,Bucks,C
--,0-0,0,0,0,0-0,0-0,0,L.  Greer,0,0,0,0,0,0,"December 27, 2006",261227029,0,Bucks,PG
--,0-0,0,0,0,0-0,0-0,0,S.  Blake,0,0,0,0,0,0,"December 27, 2006",261227029,0,Bucks,PG
--,0-0,0,0,0,0-2,0-0,5,C.  McCray,0,1,0,0,0,2,"December 27, 2006",261227029,0,Bucks,SG
--,0-0,0,2,5,3-6,2-4,28,A.  Johnson,1,5,8,6,0,0,"December 27, 2006",261227029,1,Grizzlies,SF
--,0-0,3,2,4,12-16,5-9,29,P.  Gasol,3,1,29,7,0,3,"December 27, 2006",261227029,1,Grizzlies,C
--,0-3,8,0,3,0-3,0-0,23,D.  Stoudamire,1,2,0,4,0,2,"December 27, 2006",261227029,1,Grizzlies,PG
--,4-10,3,0,2,7-17,0-0,33,M.  Miller,2,2,18,4,1,2,"December 27, 2006",261227029,1,Grizzlies,SG
--,0-0,1,1,1,5-10,3-3,32,D.  Jones,2,3,13,3,0,2,"December 27, 2006",261227029,1,Grizzlies,SG
--,0-0,1,0,0,1-1,0-0,5,B.  Cardinal,0,0,2,0,0,0,"December 27, 2006",261227029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,L.  Roberts,0,0,0,0,0,0,"December 27, 2006",261227029,0,Grizzlies,PF
--,0-0,1,0,4,5-8,1-1,22,H.  Warrick,2,3,11,6,0,1,"December 27, 2006",261227029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,S.  Swift,0,0,0,0,0,0,"December 27, 2006",261227029,0,Grizzlies,PF
--,0-0,0,0,2,1-3,2-4,17,R.  Gay,0,1,4,2,2,1,"December 27, 2006",261227029,0,Grizzlies,SF
--,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,0,0,0,"December 27, 2006",261227029,0,Grizzlies,PG
--,0-4,7,0,5,0-7,1-2,25,C.  Atkins,0,3,1,5,0,1,"December 27, 2006",261227029,0,Grizzlies,PG
--,0-1,0,0,0,4-5,0-2,9,T.  Kinsey,0,1,8,0,1,0,"December 27, 2006",261227029,0,Grizzlies,SG
--,0-3,3,0,1,1-5,0-0,17,E.  Jones,1,2,2,2,0,1,"December 27, 2006",261227029,0,Grizzlies,SG
,,,,,,,Did not play,J.  Tsakalidis,,,,,,,"December 27, 2006",261227029,0,Grizzlies,C
--,1-2,0,0,5,7-13,0-0,28,J.  Garbajosa,0,4,15,5,4,2,"December 30, 2006",261230029,1,Raptors,PF
--,0-0,0,0,3,1-3,5-6,14,J.  Graham,0,3,7,3,1,2,"December 30, 2006",261230029,1,Raptors,SF
--,0-0,2,1,6,6-10,1-2,34,R.  Nesterovic,3,4,13,9,0,1,"December 30, 2006",261230029,1,Raptors,C
--,0-0,3,0,3,4-5,5-6,24,J.  Calderon,0,1,13,3,1,2,"December 30, 2006",261230029,1,Raptors,PG
--,2-4,6,0,4,4-11,2-4,32,A.  Parker,1,1,12,5,3,1,"December 30, 2006",261230029,1,Raptors,SG
--,0-0,0,0,0,0-0,0-0,0,U.  Slokar,0,0,0,0,0,0,"December 30, 2006",261230029,0,Raptors,PF
--,0-0,0,0,0,0-0,0-0,0,C.  Bosh,0,0,0,0,0,0,"December 30, 2006",261230029,0,Raptors,PF
--,0-0,0,1,1,2-4,0-0,12,K.  Humphries,0,1,4,1,1,1,"December 30, 2006",261230029,0,Raptors,PF
--,0-0,0,0,0,0-0,0-0,0,P.  Sow,0,0,0,0,0,0,"December 30, 2006",261230029,0,Raptors,PF
--,0-0,0,0,0,0-0,0-0,1,P.  Tucker,0,0,0,0,0,0,"December 30, 2006",261230029,0,Raptors,SF
--,0-5,2,0,4,3-11,3-4,24,A.  Bargnani,2,3,9,6,0,3,"December 30, 2006",261230029,0,Raptors,C
--,1-3,10,0,3,2-6,2-2,24,D.  Martin,0,4,7,3,1,2,"December 30, 2006",261230029,0,Raptors,PG
--,4-11,2,2,3,6-13,3-4,28,M.  Peterson,2,3,19,5,2,1,"December 30, 2006",261230029,0,Raptors,SG
--,1-2,0,2,0,1-2,2-2,20,F.  Jones,0,1,5,0,0,3,"December 30, 2006",261230029,0,Raptors,SG
,,,,,,,Did not play,T.J. ,,,,,,,"December 30, 2006",261230029,0,Raptors,PG
--,0-0,0,0,0,0-1,0-0,9,A.  Johnson,0,2,0,0,0,2,"December 30, 2006",261230029,1,Grizzlies,SF
--,0-0,4,2,10,8-16,6-7,34,P.  Gasol,1,1,22,11,1,3,"December 30, 2006",261230029,1,Grizzlies,C
--,0-0,1,0,1,1-5,0-0,16,D.  Stoudamire,0,0,2,1,0,2,"December 30, 2006",261230029,1,Grizzlies,PG
--,1-3,3,0,2,2-4,3-3,20,E.  Jones,0,4,8,2,1,1,"December 30, 2006",261230029,1,Grizzlies,SG
--,7-12,1,0,2,9-15,2-2,37,M.  Miller,2,3,27,4,1,3,"December 30, 2006",261230029,1,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,0,B.  Cardinal,0,0,0,0,0,0,"December 30, 2006",261230029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,L.  Roberts,0,0,0,0,0,0,"December 30, 2006",261230029,0,Grizzlies,PF
--,0-0,0,0,2,2-3,0-0,19,H.  Warrick,0,4,4,2,0,1,"December 30, 2006",261230029,0,Grizzlies,PF
--,0-0,0,2,10,5-10,5-5,34,S.  Swift,4,2,15,14,1,4,"December 30, 2006",261230029,0,Grizzlies,PF
--,0-1,0,0,2,5-10,0-0,26,R.  Gay,0,2,10,2,1,2,"December 30, 2006",261230029,0,Grizzlies,SF
--,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,0,0,0,"December 30, 2006",261230029,0,Grizzlies,PG
--,2-5,9,0,2,4-10,6-7,32,C.  Atkins,0,2,16,2,2,2,"December 30, 2006",261230029,0,Grizzlies,PG
--,0-0,0,0,0,0-1,0-0,2,T.  Kinsey,0,0,0,0,0,0,"December 30, 2006",261230029,0,Grizzlies,SG
--,0-0,1,0,2,2-4,2-2,12,D.  Jones,1,3,6,3,0,1,"December 30, 2006",261230029,0,Grizzlies,SG
,,,,,,,Did not play,J.  Tsakalidis,,,,,,,"December 30, 2006",261230029,0,Grizzlies,C
--,2-4,3,0,2,4-7,0-2,37,B.  Bowen,1,1,10,3,1,1,"January 7, 2007",270107029,1,Spurs,SF
--,0-1,6,0,9,5-13,0-1,32,T.  Duncan,0,2,10,9,1,2,"January 7, 2007",270107029,1,Spurs,C
--,0-0,1,0,6,2-4,0-0,27,F.  Oberto,2,3,4,8,1,0,"January 7, 2007",270107029,1,Spurs,C
--,1-1,6,0,0,3-6,0-0,23,B.  Udrih,0,5,7,0,0,2,"January 7, 2007",270107029,1,Spurs,PG
--,6-8,3,0,4,10-15,8-9,27,M.  Ginobili,0,2,34,4,5,3,"January 7, 2007",270107029,1,Spurs,SG
--,3-5,2,1,3,6-9,3-4,19,R.  Horry,0,2,18,3,1,2,"January 7, 2007",270107029,0,Spurs,PF
--,0-0,0,0,0,0-0,0-0,2,J.  Butler,0,0,0,0,0,0,"January 7, 2007",270107029,0,Spurs,C
--,1-5,2,1,1,2-8,0-0,16,M.  Bonner,0,4,5,1,1,0,"January 7, 2007",270107029,0,Spurs,C
--,0-0,0,0,0,0-0,0-0,0,F.  Elson,0,0,0,0,0,0,"January 7, 2007",270107029,0,Spurs,C
--,0-0,0,0,2,2-4,3-4,25,J.  Vaughn,0,3,7,2,2,2,"January 7, 2007",270107029,0,Spurs,PG
--,0-0,0,0,0,0-0,0-0,0,T.  Parker,0,0,0,0,0,0,"January 7, 2007",270107029,0,Spurs,PG
--,0-0,0,0,0,0-0,0-0,0,J.  White,0,0,0,0,0,0,"January 7, 2007",270107029,0,Spurs,SG
--,1-3,1,0,2,1-4,0-0,11,B.  Barry,0,0,3,2,1,0,"January 7, 2007",270107029,0,Spurs,SG
--,0-2,3,0,6,3-6,6-6,20,M.  Finley,1,0,12,7,0,3,"January 7, 2007",270107029,0,Spurs,SG
,,,,,,,Did not play,E.  Williams,,,,,,,"January 7, 2007",270107029,0,Spurs,PF
--,0-1,1,1,6,3-8,0-0,30,R.  Gay,0,3,6,6,0,1,"January 7, 2007",270107029,1,Grizzlies,SF
--,0-0,0,2,3,3-6,4-6,24,A.  Johnson,4,3,10,7,3,1,"January 7, 2007",270107029,1,Grizzlies,SF
--,0-0,3,1,4,9-16,6-6,31,P.  Gasol,2,3,24,6,1,1,"January 7, 2007",270107029,1,Grizzlies,C
--,2-4,4,0,0,4-8,3-4,21,D.  Stoudamire,0,0,13,0,2,2,"January 7, 2007",270107029,1,Grizzlies,PG
--,1-6,4,0,7,5-13,3-4,41,M.  Miller,1,2,14,8,1,3,"January 7, 2007",270107029,1,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,0,B.  Cardinal,0,0,0,0,0,0,"January 7, 2007",270107029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,L.  Roberts,0,0,0,0,0,0,"January 7, 2007",270107029,0,Grizzlies,PF
--,0-0,0,0,3,3-6,2-2,15,H.  Warrick,0,2,8,3,0,1,"January 7, 2007",270107029,0,Grizzlies,PF
--,0-0,0,2,2,3-7,2-2,26,S.  Swift,0,3,8,2,1,1,"January 7, 2007",270107029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,0,0,0,"January 7, 2007",270107029,0,Grizzlies,PG
--,1-5,3,0,2,4-10,0-2,27,C.  Atkins,1,0,9,3,0,3,"January 7, 2007",270107029,0,Grizzlies,PG
--,0-1,2,0,0,2-4,0-0,14,T.  Kinsey,0,2,4,0,1,1,"January 7, 2007",270107029,0,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,2,E.  Jones,1,1,0,1,0,0,"January 7, 2007",270107029,0,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,8,D.  Jones,0,2,0,0,1,0,"January 7, 2007",270107029,0,Grizzlies,SG
,,,,,,,Did not play,J.  Tsakalidis,,,,,,,"January 7, 2007",270107029,0,Grizzlies,C
--,1-1,4,5,8,10-21,7-7,36,K.  Garnett,3,4,28,11,0,6,"January 12, 2007",270112029,1,Timberwolves,PF
--,0-0,1,0,2,3-7,0-0,42,T.  Hassell,2,1,6,4,0,0,"January 12, 2007",270112029,1,Timberwolves,SF
--,0-0,1,0,5,4-7,0-0,23,M.  Blount,3,4,8,8,0,2,"January 12, 2007",270112029,1,Timberwolves,C
--,2-3,7,0,2,6-10,2-2,33,M.  James,2,3,16,4,0,4,"January 12, 2007",270112029,1,Timberwolves,PG
--,1-2,7,0,7,8-14,10-10,44,R.  Davis,0,3,27,7,2,2,"January 12, 2007",270112029,1,Timberwolves,SG
--,0-0,1,1,1,3-5,3-4,12,C.  Smith,3,3,9,4,1,0,"January 12, 2007",270112029,0,Timberwolves,PF
--,0-0,1,0,0,0-1,0-0,8,M.  Madsen,0,3,0,0,1,0,"January 12, 2007",270112029,0,Timberwolves,PF
--,0-0,0,0,2,4-7,2-2,16,J.  Reed,0,5,10,2,0,0,"January 12, 2007",270112029,0,Timberwolves,SF
--,0-0,0,0,0,0-0,0-0,0,M.  Jaric,0,0,0,0,0,0,"January 12, 2007",270112029,0,Timberwolves,PG
--,0-0,0,0,0,0-0,0-0,0,R.  McCants,0,0,0,0,0,0,"January 12, 2007",270112029,0,Timberwolves,SG
--,1-2,0,0,1,2-3,2-2,10,B.  Wright,0,1,7,1,0,0,"January 12, 2007",270112029,0,Timberwolves,SG
--,1-2,1,0,0,2-6,0-0,15,R.  Foye,0,3,5,0,0,0,"January 12, 2007",270112029,0,Timberwolves,SG
,,,,,,,Did not play,E.  Griffin,,,,,,,"January 12, 2007",270112029,0,Timberwolves,PF
,,,,,,,Did not play,T.  Hudson,,,,,,,"January 12, 2007",270112029,0,Timberwolves,PG
--,1-2,2,1,2,2-8,0-0,17,R.  Gay,1,0,5,3,1,0,"January 12, 2007",270112029,1,Grizzlies,SF
--,0-0,1,0,3,5-6,2-3,19,A.  Johnson,0,6,12,3,1,0,"January 12, 2007",270112029,1,Grizzlies,SF
--,0-0,1,0,4,9-16,2-2,30,P.  Gasol,1,1,20,5,0,3,"January 12, 2007",270112029,1,Grizzlies,C
--,0-1,3,0,1,1-5,0-0,17,D.  Stoudamire,1,2,2,2,0,1,"January 12, 2007",270112029,1,Grizzlies,PG
--,2-4,7,0,3,7-15,7-7,41,M.  Miller,1,1,23,4,0,2,"January 12, 2007",270112029,1,Grizzlies,SG
--,1-2,2,0,3,3-4,6-6,20,B.  Cardinal,0,2,13,3,2,0,"January 12, 2007",270112029,0,Grizzlies,PF
--,0-0,0,0,1,3-3,0-2,20,L.  Roberts,1,2,6,2,0,0,"January 12, 2007",270112029,0,Grizzlies,PF
--,0-0,0,0,3,1-1,0-1,7,H.  Warrick,0,3,2,3,0,1,"January 12, 2007",270112029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,S.  Swift,0,0,0,0,0,0,"January 12, 2007",270112029,0,Grizzlies,PF
--,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,0,0,0,"January 12, 2007",270112029,0,Grizzlies,PG
--,0-2,12,0,2,2-7,3-3,30,C.  Atkins,0,2,7,2,1,1,"January 12, 2007",270112029,0,Grizzlies,PG
--,0-0,0,0,1,2-2,0-0,9,T.  Kinsey,1,2,4,2,0,1,"January 12, 2007",270112029,0,Grizzlies,SG
--,0-0,0,0,0,0-0,0-0,0,E.  Jones,0,0,0,0,0,0,"January 12, 2007",270112029,0,Grizzlies,SG
--,0-0,0,2,2,5-11,6-7,29,D.  Jones,1,3,16,3,2,0,"January 12, 2007",270112029,0,Grizzlies,SG
,,,,,,,Did not play,J.  Tsakalidis,,,,,,,"January 12, 2007",270112029,0,Grizzlies,C
--,0-0,2,0,4,15-21,12-13,37,A.  Stoudemire,5,5,42,9,1,4,"January 15, 2007",270115029,1,Suns,C
--,0-1,10,1,2,4-7,1-2,36,B.  Diaw,1,4,9,3,1,1,"January 15, 2007",270115029,1,Suns,C
--,2-6,15,1,0,5-10,0-0,35,S.  Nash,1,0,12,1,0,3,"January 15, 2007",270115029,1,Suns,PG
--,7-11,4,0,4,8-18,2-2,42,R.  Bell,1,4,25,5,1,2,"January 15, 2007",270115029,1,Suns,SG
--,2-5,1,0,12,10-14,0-1,39,S.  Marion,1,1,22,13,4,2,"January 15, 2007",270115029,1,Suns,SG
--,0-0,1,0,1,1-1,2-2,2,K.  Thomas,0,0,4,1,1,0,"January 15, 2007",270115029,0,Suns,PF
--,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,0,0,0,"January 15, 2007",270115029,0,Suns,PF
--,2-6,0,0,3,4-8,0-0,23,J.  Jones,0,2,10,3,1,0,"January 15, 2007",270115029,0,Suns,SG
--,1-5,3,0,2,3-11,6-8,26,L.  Barbosa,1,1,13,3,0,1,"January 15, 2007",270115029,0,Suns,SG
--,0-0,0,0,0,0-0,0-0,0,E.  Piatkowski,0,0,0,0,0,0,"January 15, 2007",270115029,0,Suns,SG
,,,,,,,Did not play,J.  Jones,,,,,,,"January 15, 2007",270115029,0,Suns,SF
,,,,,,,Did not play,P.  Burke,,,,,,,"January 15, 2007",270115029,0,Suns,C
,,,,,,,Did not play,M.  Banks,,,,,,,"January 15, 2007",270115029,0,Suns,PG
,,,,,,,Did not play,J.  Rose,,,,,,,"January 15, 2007",270115029,0,Suns,SG
--,0-0,0,1,6,3-4,3-4,22,A.  Johnson,1,2,9,7,0,0,"January 15, 2007",270115029,1,Grizzlies,SF
--,0-1,7,1,7,10-11,3-3,40,P.  Gasol,2,3,23,9,0,4,"January 15, 2007",270115029,1,Grizzlies,C
--,3-7,9,0,1,7-15,0-0,31,D.  Stoudamire,0,1,17,1,4,1,"January 15, 2007",270115029,1,Grizzlies,PG
--,0-3,2,0,0,2-7,4-4,19,E.  Jones,0,2,8,0,0,2,"January 15, 2007",270115029,1,Grizzlies,SG
--,3-7,2,0,4,10-18,2-2,42,M.  Miller,0,4,25,4,0,3,"January 15, 2007",270115029,1,Grizzlies,SG
--,0-1,0,0,3,1-3,2-2,13,L.  Roberts,0,3,4,3,0,0,"January 15, 2007",270115029,0,Grizzlies,PF
--,0-0,2,0,3,4-6,1-2,21,H.  Warrick,1,1,9,4,1,3,"January 15, 2007",270115029,0,Grizzlies,PF
